4.42043400,73.83617401
2.84790540,103.61640930
7.61676836,100.58351898
10.65222073,102.31125641
14.07089138,99.99861145
18.01175308,100.98089600
10.89453220,135.40715027
14.67117405,138.05459595
21.49221039,129.45584106
14.47420788,204.69665527
32.14570999,158.53750610
42.38728333,132.21879578
42.68994522,132.19691467
42.68994522,132.19691467
28.30500793,198.27796936
48.24720383,130.66828918
1.30036676,296.23294067
1.01508749,306.68582153
13.07511806,278.17446899
8.41137123,304.85250854
12.23903275,293.70257568
14.24649906,287.38711548
59.85883331,127.56735992
66.49305725,120.34696960
13.91087437,313.21673584
77.12226105,90.41687775
77.12226105,90.41687775
49.41399002,191.71885681
47.55130768,202.51808167
77.57048798,97.01895142
14.37934494,327.04330444
14.37934494,327.04330444
59.26588058,167.52740479
51.19056320,199.15213013
54.16897583,192.03482056
24.15727806,300.97186279
76.74481201,114.60452271
20.56993294,320.10311890
15.87960243,340.65112305
49.58033371,225.85003662
49.58033371,225.85003662
49.58033371,225.85003662
52.46064758,215.98506165
79.10866547,120.48060608
79.10866547,120.48060608
57.67860413,200.03883362
57.67860413,200.03883362
80.77951813,116.62598419
23.92680740,324.53729248
55.41224670,217.09220886
17.46166611,371.51251221
30.97471619,323.21075439
36.02737427,307.69522095
68.39212799,189.33654785
65.89459229,199.71736145
65.89459229,199.71736145
28.01836586,338.53314209
26.27337265,349.06536865
64.50769806,210.07543945
64.50769806,210.07543945
45.51110458,280.18023682
80.33847809,152.76969910
80.33847809,152.76969910
68.27532196,197.27304077
67.17720795,202.52151489
67.17720795,202.52151489
31.69621658,334.42068481
42.54085541,297.37411499
42.54085541,297.37411499
30.34512329,343.41906738
66.05944824,212.14585876
66.05944824,212.14585876
27.34802628,356.98562622
20.37817001,389.30599976
20.39945602,389.24359131
18.80333519,396.41729736
34.58634186,339.02359009
18.36334038,401.57061768
23.92136955,382.19976807
17.19560242,407.76660156
45.74771500,304.68127441
16.32265472,414.40148926
14.27770138,425.74337769
25.26231766,386.07174683
48.80680847,299.01919556
56.12427902,273.17282104
13.48684406,431.60314941
17.72579384,416.02517700
20.64052200,409.37997437
47.28172302,314.65243530
89.48997498,158.70928955
26.90996552,392.16915894
94.75838470,140.44161987
17.62406921,427.90313721
30.41779900,383.85171509
57.32820129,285.91073608
57.32820129,285.91073608
15.54539680,441.89990234
46.99767303,325.50680542
102.50979614,118.87202454
55.05801773,302.74176025
14.58676338,455.53637695
20.95065689,433.38226318
47.39378357,338.08959961
14.30301285,465.36233521
119.43097687,71.26130676
81.67819214,213.24652100
83.60966492,207.27427673
37.96084976,383.66372681
37.96084976,383.66372681
109.75086975,113.81673431
51.25424957,335.66879272
58.95804977,307.88363647
49.22999954,346.98852539
122.61925507,70.81960297
46.49304199,358.57031250
46.49304199,358.57031250
22.59031487,451.45281982
22.59031487,451.45281982
54.84149933,331.53784180
73.34061432,262.85043335
49.18494034,357.70498657
69.71335602,283.72955322
44.70762634,380.83123779
67.64120483,294.55166626
34.70906830,419.93563843
28.62677765,449.40817261
104.20727539,163.94850159
104.20727539,163.94850159
104.20727539,163.94850159
87.50288391,229.81750488
16.65042114,501.50518799
79.71255493,261.55532837
38.93766403,416.96649170
22.26897812,481.59246826
22.26897812,481.59246826
91.77275085,218.94300842
43.43994522,404.92260742
31.05478477,452.31564331
108.97570801,155.65191650
39.72225952,420.29486084
39.72225952,420.29486084
31.33159256,455.39804077
51.46594238,379.57562256
30.30815315,460.90338135
30.30815315,460.90338135
29.37827301,467.23599243
112.12915802,152.68391418
71.21228027,309.88412476
71.21228027,309.88412476
36.77785110,441.87719727
13.42654800,533.33416748
65.75414276,335.27755737
43.22883224,421.69760132
43.22883224,421.69760132
34.96560669,453.80584717
25.11970711,492.49771118
75.02652740,302.75091553
29.97819138,476.47415161
68.27694702,331.31338501
110.12177277,171.95777893
110.12177277,171.95777893
66.25480652,342.42294312
48.32868958,414.43984985
80.65685272,291.62173462
129.68966675,103.19960785
72.31693268,324.99963379
72.31693268,324.99963379
76.69826508,308.66253662
45.87024307,428.19656372
38.26055527,458.92849731
29.40374565,494.01449585
35.37543869,471.93112183
35.37543869,471.93112183
69.92167664,339.57870483
64.78684998,359.49246216
64.78684998,359.49246216
49.03010178,420.83789062
49.03010178,420.83789062
29.29779816,497.72546387
29.29779816,497.72546387
69.13677979,344.16986084
31.67908669,490.96072388
34.98273087,478.87899780
133.05914307,99.83836365
52.44290543,413.72387695
29.70270729,504.41683960
29.70270729,504.41683960
106.64730835,207.54898071
63.08953857,376.76623535
59.87137604,389.28793335
70.95142365,346.71234131
72.37368774,341.33779907
29.46770477,510.84100342
59.61933899,394.92761230
59.61933899,394.92761230
39.37103653,474.05230713
30.95245743,507.09292603
28.48759079,518.07263184
28.48759079,518.07263184
136.49470520,100.83261108
86.07961273,297.17352295
38.21781921,484.62353516
91.73954773,278.87863159
76.59256744,340.32812500
76.59256744,340.32812500
43.52183533,470.04345703
56.80052948,419.14077759
56.80052948,419.14077759
55.69607544,424.68756104
58.42560959,414.22964478
58.42560959,414.22964478
127.94599915,144.07563782
60.85185242,406.21035767
117.65922546,184.53543091
117.65922546,184.53543091
91.77238464,288.48016357
56.23288345,427.99755859
88.09148407,305.38919067
94.78561401,279.23226929
85.41169739,318.82885742
85.41169739,318.82885742
62.17499542,411.65447998
126.26846313,163.18774414
126.26846313,163.18774414
87.33119965,316.32131958
125.20153809,168.71896362
125.20153809,168.71896362
94.53391266,289.69256592
90.09837341,307.64541626
60.48070908,424.30468750
60.48070908,424.30468750
89.78307343,310.75930786
142.41043091,104.91597748
83.34583282,338.65036011
123.41849518,183.35961914
119.96506500,198.41786194
119.96506500,198.41786194
82.12820435,350.18106079
70.22035217,397.67666626
70.22035217,397.67666626
89.68240356,321.07949829
63.29575348,425.42825317
63.29575348,425.42825317
74.37211609,382.38278198
53.60114288,467.82839966
53.60114288,467.82839966
70.31707764,403.36724854
59.19994736,448.41436768
83.15898132,355.24795532
69.67896271,410.16213989
65.09697723,428.65280151
66.81249237,422.18853760
66.81249237,422.18853760
79.28736115,373.43334961
79.28736115,373.43334961
57.25702286,463.50018311
57.25702286,463.50018311
68.53654480,430.51467896
68.53654480,430.51467896
59.97734070,465.97802734
78.05854797,397.04049683
71.65412903,427.30148315
71.65412903,427.30148315
61.28067017,468.91494751
61.28067017,468.91494751
97.31686401,325.74002075
36.84737396,568.83221436
72.63893127,433.37329102
138.81164551,171.29843140
32.46299744,597.57427979
138.85740662,175.77052307
70.97534943,451.57638550
70.97534943,451.57638550
72.25593567,446.44467163
72.25593567,446.44467163
79.08277130,419.52841187
136.19882202,191.24530029
136.50178528,191.15975952
134.56063843,201.13090515
97.67356110,349.47888184
101.73011017,334.31622314
101.73011017,334.31622314
104.49485016,323.51818848
18.51518822,670.94012451
171.91596985,57.24246216
100.42006683,345.50381470
100.42006683,345.50381470
82.24902344,419.45147705
102.12094879,339.73953247
71.47763824,464.07839966
112.50659180,302.12979126
110.52480316,310.37728882
96.10049438,368.97610474
69.37601471,477.01434326
80.86254120,431.29544067
80.86254120,431.29544067
27.64825630,646.34234619
139.04359436,197.12907410
66.26934052,492.98876953
176.26086426,53.88254929
68.34482574,491.26495361
14.79253483,708.42016602
97.60173798,374.75579834
77.58576202,456.25289917
66.54042053,502.97674561
82.15043640,440.42105103
95.85367584,386.93646240
95.85367584,386.93646240
92.84922791,399.17187500
87.59456635,421.79098511
121.90445709,288.98840332
121.90445709,288.98840332
125.92823029,279.88308716
1.33467352,788.82653809
93.98007202,411.32278442
183.23495483,53.80476761
183.23495483,53.80476761
123.04994965,300.42034912
88.78057098,442.07299805
128.09165955,281.67053223
90.95549774,435.01116943
101.49439240,396.75997925
87.85888672,454.00790405
0.32344109,813.55364990
85.89842224,467.25396729
8.39048576,786.61682129
8.39048576,786.61682129
127.96840668,299.51541138
40.71197891,659.38464355
129.68586731,293.60156250
2.10076237,819.77026367
77.62316895,508.77627563
156.08064270,186.67863464
156.08064270,186.67863464
77.01462555,514.72198486
77.01462555,514.72198486
78.67503357,518.52386475
78.67503357,518.52386475
2.09590244,836.64404297
99.02060699,435.90588379
0.71670306,844.13671875
190.67131042,58.74613190
8.14974689,818.59948730
8.14974689,818.59948730
89.87254333,485.76229858
30.75371933,735.72418213
30.75371933,735.72418213
30.75371933,735.72418213
27.74197006,749.32867432
94.40465546,477.45736694
83.18365479,526.47143555
83.18365479,526.47143555
209.87675476,0.60723174
0.99668026,874.95965576
102.96218872,448.57452393
102.96218872,448.57452393
1.32469273,884.36126709
169.92112732,178.06146240
